Year,Case Individual ID,Case Vehicle ID,Victim Status,Role Type,Seating Position,Ejection,License State Code,Sex,Transported By,Safety Equipment,Injury Descriptor,Injury Location,Injury Severity,Age
2018,20016605,15251088,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,28
2018,20016610,15251089,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Private Vehicle,Lap Belt/Harness,Complaint of Pain,Elbow-Lower Arm-Hand,Minor,22
2018,20016615,15251093,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,VA,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,29
2018,20016620,15251095,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,59
2018,20016624,15251098,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,IT,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,23
2018,20016625,15251099,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,27
2018,20016626,15251100,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,54
2018,20016627,15251101,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,21
2018,20016629,15251102,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,30
2018,20016630,15251103,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,27
2018,20016631,15251104,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,61
2018,20016632,15251105,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,46
2018,20016635,15251108,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,33
2018,20016637,15251111,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,33
2018,20016644,15251116,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,22
2018,20016645,15251117,Not Entered,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Entered,Not Entered,Uninjured,27
2018,20016667,15251128,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,63
2018,20016683,15251138,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,58
2018,20016684,15251139,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,28
2018,20016685,15251140,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,36
2018,20016693,15268432,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Complaint of Pain,Elbow-Lower Arm-Hand,Minor,28
2018,20016694,15251148,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,30
2018,20016696,15251150,Not Entered,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,"Momentary unconsciousness, limping, nausea, hysteria, complaint of pain (no visible injury), whiplash.",Not Entered,Minor,26
2018,20016697,15251151,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,37
2018,20016700,15251152,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,53
2018,20016701,15251153,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,43
2018,20016703,15251154,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,PA,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,64
2018,20016704,15251155,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,25
2018,20016706,15251157,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,35
2018,20016705,15251156,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,36
2018,20016717,15251165,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,46
2018,20016718,15251166,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,26
2018,20016727,15251169,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,19
2018,20016728,15251170,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,18
2018,20016731,15251173,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,17
2018,20016732,15251174,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,PA,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,71
2018,20016733,15251175,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,38
2018,20016729,15251171,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,26
2018,20016730,15251172,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,41
2018,20016738,15251178,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,45
2018,20016739,15251179,Not Applicable,Registrant,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,64
2018,20016740,15251180,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,59
2018,20016741,15251181,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,38
2018,20016745,15251184,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,21
2018,20016746,15251185,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,52
2018,20016747,15251186,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Private Vehicle,Lap Belt/Harness,Complaint of Pain,Abdomen-Pelvis,Minor,56
2018,20016751,15251188,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,59
2018,20016752,15251189,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,22
2018,20016759,15251194,Not Applicable,Registrant,Driver,Not Ejected,NY,M,Not Entered,None,Not Applicable,Not Applicable,Uninjured,53
2018,20016760,15251195,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,26
2018,20016761,15251196,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Police Ambulance,Lap Belt/Harness,Complaint of Pain,Back,Minor,19
2018,20016762,15251197,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Air Bag Deployed/Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,64
2018,20016766,15251200,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,32
2018,20016767,15251201,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,56
2018,20016774,15251206,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,30
2018,20016775,15251207,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,36
2018,20016776,15251208,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,17
2018,20016777,15251209,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Complaint of Pain,Neck,Minor,48
2018,20016781,15251212,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,23
2018,20016782,15251213,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Complaint of Pain,Head,Minor,18
2018,20016785,15251214,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,27
2018,20016786,15251215,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,ON,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,40
2018,20016787,15251216,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,60
2018,20016790,15251218,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,23
2018,20016811,15251227,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Air Bag Deployed/Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,45
2018,20016812,15251228,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,33
2018,20016813,15251229,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,27
2018,20016818,15251232,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,17
2018,20016819,15251233,Not Applicable,Passenger of a Motor Vehicle in Transport,Unknown Seating Passenger,Not Ejected,CT,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,46
2018,20016828,15251236,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,30
2018,20016831,15251239,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,22
2018,20016832,15251240,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,63
2018,20016837,15251242,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,41
2018,20016838,15251243,Not Applicable,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Not Applicable,Not Applicable,Uninjured,19
2018,20019197,15252986,Apparent Death,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Invalid Coach (Funeral),Air Bag Deployed/Lap Belt/Harness,Internal,Unknown,Killed,32
2018,20030420,15260995,Apparent Death,Driver of a Motor Vehicle in Transport,Driver,Partially Ejected,NY,M,Unknown,Air Bag Deployed,Unknown,Entire Body,Killed,48
2018,20035420,15264636,Apparent Death,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Air Bag Deployed,Severe Bleeding,Head,Killed,27
2018,20043247,15270358,Apparent Death,Pedestrian,Not Applicable,Not Applicable,,M,Fire Vehicle,Not Applicable,Severe Bleeding,Head,Killed,57
2018,20043238,15270349,Apparent Death,Pedestrian,Not Applicable,Not Applicable,,F,Unknown,Not Applicable,Severe Bleeding,Head,Killed,77
2018,20058184,15281390,Apparent Death,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Invalid Coach (Funeral),Air Bag Deployed,Severe Bleeding,Head,Killed,70
2018,20063413,15285123,Apparent Death,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Coroner's Van or Municipal Emergency Equipment,Air Bag Deployed/Lap Belt/Harness,Internal,Entire Body,Killed,18
2018,20079211,15298150,Apparent Death,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Unknown Ambulance,Air Bag Deployed/Lap Belt/Harness,Unknown,Unknown,Killed,58
2018,20085105,15302252,Apparent Death,Pedestrian,Not Applicable,Not Applicable,,F,Police Ambulance,Not Applicable,Severe Bleeding,Head,Killed,91
2018,20017424,15251678,Unconscious,Passenger of a Motor Vehicle in Transport,Passenger - 3 Front Right,Not Ejected,,F,Not Entered,Lap Belt/Harness,Complaint of Pain,Neck,Severe,60
2018,20018092,15252194,Unconscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Unknown Ambulance,Lap Belt/Harness,Unknown,Unknown,Severe,56
2018,20018826,15252715,Unconscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Lap Belt/Harness,Complaint of Pain,Neck,Severe,43
2018,20033592,15263282,Unconscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Police Ambulance,Air Bag Deployed,Unknown,Entire Body,Severe,61
2018,20042945,15270155,Unconscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Not Entered,Lap Belt/Harness,Unknown,Unknown,Severe,75
2018,20049742,15275247,Unconscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Ambulance (Unknown plate number),Lap Belt/Harness,Unknown,Unknown,Severe,57
2018,20053029,15277615,Unconscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Not Entered,Air Bag Deployed/Lap Belt/Harness,Contusion - Bruise,Head,Killed,74
2018,20053031,15277615,Unconscious,Passenger of a Motor Vehicle in Transport,Passenger - 3 Front Right,Not Ejected,,F,Unknown Ambulance,Air Bag Deployed/Lap Belt/Harness,Contusion - Bruise,Head,Severe,69
2018,20061505,15283771,Unconscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Police Ambulance,Unknown,None Visible,Unknown,Severe,48
2018,20062913,15284773,Unconscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Unknown Ambulance,Lap Belt/Harness,Internal,Chest,Severe,63
2018,20127777,15334490,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,F,Invalid Coach (Funeral),Lap Belt/Harness,Complaint of Pain,Chest,Minor,28
2018,20225972,15411568,Apparent Death,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Invalid Coach (Funeral),Lap Belt/Harness,Internal,Head,Killed,63
2018,20361397,15514502,Apparent Death,Driver of a Motor Vehicle in Transport,Driver,Ejected,NY,M,Invalid Coach (Funeral),Air Bag Deployed,Unknown,Unknown,Killed,41
2018,20444328,15578011,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Invalid Coach (Funeral),Helmet (motorcycle only),Abrasion,Knee-Lower Leg-Foot,Moderate,37
2018,20512192,15628946,Unconscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Invalid Coach (Funeral),Lap Belt/Harness,Complaint of Pain,Neck,Severe,30
2018,20528919,15641715,Semiconscious,Passenger of a Motor Vehicle in Transport,Passenger - 3 Front Right,Not Ejected,,M,Invalid Coach (Funeral),Lap Belt/Harness,Internal,Chest,Killed,89
2018,20596964,15694373,Conscious,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Invalid Coach (Funeral),Air Bag Deployed/Lap Belt/Harness,Complaint of Pain,Shoulder-Upper Arm,Minor,34
2018,20640521,15725939,Conscious,Driver of a Motor Vehicle in Transport,Driver,Ejected,NY,M,Invalid Coach (Funeral),Helmet (motorcycle only),Abrasion,Knee-Lower Leg-Foot,Moderate,25
2018,20704946,15772902,Apparent Death,Driver of a Motor Vehicle in Transport,Driver,Not Ejected,NY,M,Invalid Coach (Funeral),Air Bag Deployed/Lap Belt/Harness,Internal,Neck,Killed,64
2018,20685723,15758871,Apparent Death,Driver of a Motor Vehicle in Transport,Driver,Ejected,NY,M,Invalid Coach (Funeral),None,Contusion - Bruise,Head,Killed,35
2018,20033008,15262872,Not Applicable,Passenger of a Motor Vehicle in Transport,Passenger - 4 Back Left,Not Ejected,,M,Not Entered,Air Bag Deployed/Child Restraint,Not Applicable,Not Applicable,Uninjured,6
2018,20058283,15264766,Not Entered,Passenger of a Motor Vehicle in Transport,Passenger - 6 Back Right,Not Ejected,,M,Not Entered,Air Bag Deployed/Child Restraint,Not Entered,Not Entered,Uninjured,11
2018,20049463,15275043,Conscious,Passenger of a Motor Vehicle in Transport,Passenger - 6 Back Right,Not Ejected,,F,Fire Vehicle,Air Bag Deployed/Child Restraint,Unknown,Unknown,Injured with Unkn Severity,0
2018,20053823,15278239,Not Applicable,Passenger of a Motor Vehicle in Transport,Passenger - 5 Back Middle,Not Ejected,,M,Not Entered,Air Bag Deployed/Child Restraint,Not Applicable,Not Applicable,Uninjured,18
